id,precision,recall,F1,F3
19785119,0.8077596426010132,0.5588760375976562,0.6606552004814148,0.5766433477401733
25291573,0.8542311787605286,0.7182064652442932,0.7803353667259216,0.7298279404640198
4814445,0.8576458692550659,0.5069657564163208,0.6372466087341309,0.5285786390304565
13638093,0.8122155070304871,0.6540029644966125,0.7245732545852661,0.6669954657554626
642179,0.6472362279891968,0.6095899939537048,0.627849280834198,0.6131564378738403
21487384,0.8326025605201721,0.6364912986755371,0.7214574217796326,0.6518449187278748
11591532,0.7489883899688721,0.6415905952453613,0.691142201423645,0.6509242653846741
10950693,0.7181434035301208,0.6177306771278381,0.6641632318496704,0.6264904141426086
11682882,0.8098889589309692,0.6764402985572815,0.737173855304718,0.6877729892730713
27940429,0.7614003419876099,0.631401002407074,0.6903338432312012,0.6423686146736145
30370026,0.7942627668380737,0.5352949500083923,0.6395583748817444,0.5533363819122314
3123978,0.7947062253952026,0.6270229816436768,0.7009760737419128,0.6405383944511414
396191,0.7899501323699951,0.6772360801696777,0.7292636036872864,0.6870390772819519
6734253,0.8727346062660217,0.6965939402580261,0.7747792601585388,0.7109426259994507
16276247,0.7268844842910767,0.6231999397277832,0.6710608005523682,0.6322180032730103
4616971,0.812445342540741,0.6198009252548218,0.7031673789024353,0.6348544359207153
9106572,0.7463445067405701,0.5757363438606262,0.6500323414802551,0.5892050862312317
5333769,0.8460749387741089,0.6122925877571106,0.7104455828666687,0.6296918988227844
23833148,0.7006900906562805,0.6080888509750366,0.6511135101318359,0.6162328124046326
16978573,0.8734260201454163,0.7499914169311523,0.807016134262085,0.7607424259185791
25242890,0.8236351609230042,0.5882748961448669,0.6863381862640381,0.6055799126625061
10133195,0.8585890531539917,0.6583252549171448,0.7452376484870911,0.6740472912788391
34869713,0.8433530330657959,0.6526644229888916,0.735855758190155,0.6677630543708801
7079065,0.7862915992736816,0.5432713031768799,0.6425715684890747,0.5605977773666382
14175346,0.8387720584869385,0.5694631338119507,0.678366482257843,0.58835369348526
16049309,0.8442788124084473,0.6741291284561157,0.749670684337616,0.6879944801330566
22372647,0.753534734249115,0.6766124963760376,0.713005006313324,0.6835907101631165
32940252,0.8058595657348633,0.7248925566673279,0.7632346749305725,0.7322496771812439
14780830,0.7989606261253357,0.6296741962432861,0.704287588596344,0.6433047652244568
619381,0.847652792930603,0.7346148490905762,0.7870960235595703,0.7445436716079712
27261908,0.8539816737174988,0.7583225965499878,0.8033144474029541,0.7669131755828857
10068045,0.6377092003822327,0.6088223457336426,0.6229310631752014,0.6115927696228027
3892345,0.7337166666984558,0.6691704392433167,0.6999586820602417,0.6751095652580261
13285095,0.8716300129890442,0.7546316385269165,0.8089222311973572,0.7648987770080566
19101340,0.6864972710609436,0.6311836242675781,0.6576794981956482,0.6363106369972229
14438169,0.7104533314704895,0.6801551580429077,0.6949741244316101,0.6830681562423706
2983515,0.8396688103675842,0.6662324666976929,0.7429631948471069,0.6802839636802673
1451539,0.7960229516029358,0.6073704957962036,0.6890167593955994,0.6221141815185547
6127024,0.8491572141647339,0.670845627784729,0.7495425343513489,0.6852346062660217
22527708,0.7258621454238892,0.6547755599021912,0.6884888410568237,0.661251425743103
14431628,0.7861801385879517,0.6635051965713501,0.7196521162986755,0.6740225553512573
16296962,0.7558478116989136,0.635810375213623,0.6906521916389465,0.6460707187652588
29987457,0.8308478593826294,0.7028306722640991,0.761496365070343,0.7138293385505676
